Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
3391,North Shore Home Care LTHHCP,LTHHCP,Long Term Home Health Care Program,08/08/1985,972 Brush Hollow Road,,Westbury,New York,11590,5168765300.0,5168765284.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2910901L,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.772808,-73.561164,"(40.772808, -73.561164)"
12780,"We Care Staffing, Inc.",LHCSA,Licensed Home Care Services Agency,06/07/2006,1300 Veterans Memorial Highway,,Hauppauge,New York,11788-3076,6315824601.0,6312329716.0,www.wecarestaffinginc.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1151L001,"We Care Staffing, Inc.",1300 Veterans Memorial Highway,,Hauppauge,New York,11788-0164,,,,,New York,,Business Corporation,40.813809,-73.19177,"(40.813809, -73.19177)"
9561,SUNY at Stony Brook School of Dental Medicine,,Mobile Diagnostic and Treatment Center Extension Clinic,10/09/2013,Building 310 - Sullivan Hall,,Stony Brook,New York,11794,6316328966.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,SUNY at Stony Brook School of Dental Medicine Dental Care Center,905.0,5151201R,SUNY at Stony Brook,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.903525,-73.119785,"(40.903525, -73.119785)"
4219,Ronkonkoma Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/16/1990,161 Lake Shore Road,,Lake Ronkonkoma,New York,11779,5167376689.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Damian Family Care Center,6067.0,7003246R,Schenectady County,Unknown,,Scotia,New York,12302,,,,,New York,,County,40.82571,-73.116646,"(40.82571, -73.116646)"
7106,St Charles Rehabilitation,HOSP-EC,Hospital Extension Clinic,08/01/1997,1895 Walt Whitman Road,,Melville,New York,11747,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,St. Charles Hospital,896.0,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777.0,Not for Profit Corporation,40.767159,-73.424843,"(40.767159, -73.424843)"
6472,Dematteis Center,HOSP-EC,Hospital Extension Clinic,07/25/2000,101 Northern Boulevard,,Greenvale,New York,11548,5166292033.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,St. Francis Hospital & Heart Center,563.0,2953000H,St Francis Hospital Inc,1 Huntington Quadrangle Suite 4 Co4,,Melville,New York,11747,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.811413,-73.622551,"(40.811413, -73.622551)"
7755,St Charles Rehabilitation,HOSP-EC,Hospital Extension Clinic,04/26/1999,3279 Veterans Memorial Highway,,Ronkonkoma,New York,11779,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,St. Charles Hospital,896.0,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777.0,Not for Profit Corporation,40.787727,-73.132027,"(40.787727, -73.132027)"
9186,The Amsterdam at Harborside,NH,Residential Health Care Facility - SNF,01/05/2011,300 East Overlook,,Port Washington,New York,11050,5164726632.0,5164726694.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2951308N,"Amsterdam House Continuing Care Retirement Community, Inc",300 East Overlook,,Port Washington,New York,11050,,,,,New York,,Not for Profit Corporation,40.827885,-73.665306,"(40.827885, -73.665306)"
15046,The Arbors at Bohemia,AH,Adult Home,01/10/1977,1065 Smithtown Avenue,,Bohemia,New York,11716,6315673113.0,6315673116.0,www.seniorcareassistedliving.com#http://www.seniorcareassistedliving.com#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-913,"Arcadia Management, Inc.",1515 Veterans Memorial Highway,,Islandia,New York,11749-4848,,,,,New York,,Business Corporation,40.768171,-73.106652,"(40.768171, -73.106652)"
5534,Huntington Artificial Kidney Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/28/1994,1725 North Ocean Ave,,Medford,New York,11763,5162898000.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Huntington Artificial Kidney Center,3396.0,5153202R,Huntington Artificial Kidney Center Ltd,256 Broadway,,Huntington Station,New York,11746,,,,,New York,,Business Corporation,40.82077,-73.019897,"(40.82077, -73.019897)"
9004,"Long Island Community Hospital Outpatient Imaging, Women's Imaging and Cardiac Rehabilitation Centers",HOSP-EC,Hospital Extension Clinic,12/31/2008,100 Hospital Road Suite 121,,Patchogue,New York,11772,6316547360.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Long Island Community Hospital,885.0,5123000H,Long Island Community Hospital at NYU Langone Health,101 Hospital Road,,Patchogue,New York,11772,NYU Langone Health System,550 First Avenue,,New York,New York,10016.0,Not for Profit Corporation,40.779404,-72.978226,"(40.779404, -72.978226)"
13110,The Home Agency,LHCSA,Licensed Home Care Services Agency,05/16/2012,34 Sunset Lane,,Patchogue,New York,11772,6317308500.0,6317308560.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1804L001,"Nannies For Grannies, Inc.",34 Sunset Lane,,Patchogue,New York,11772,,,,,New York,,Business Corporation,40.748854,-73.020164,"(40.748854, -73.020164)"
13743,"Marian Care, Inc.",LHCSA,Licensed Home Care Services Agency,05/17/1991,467 Willis Avenue,,Williston Park,New York,11596,5167418600.0,5164083111.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,9061L001,"Marian Care, Inc.",467 Willis Avenue,,Williston Park,New York,11596-1817,,,,,New York,,Business Corporation,40.756807,-73.645562,"(40.756807, -73.645562)"
504,South Shore Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1901,275 W Merrick Road,,Freeport,New York,11520,5166234000.0,5163798440.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2904302N,"South Shore Rehabilitation, LLC",275 W. Merrick Road,,Freeport,New York,11520,,,,,New York,,LLC,40.652256,-73.591904,"(40.652256, -73.591904)"
13789,"Optum Infusion Services 100, Inc.",LHCSA,Licensed Home Care Services Agency,06/01/1992,931 Conklin Street,Suite D,Farmingdale,New York,11735-2439,6313919670.0,6313919686.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,9296L001,"Optum Infusion Services 100, Inc.",15529 College Boulevard,,Lenexa,New York,66219,,,,,New York,,Business Corporation,40.738059,-73.426675,"(40.738059, -73.426675)"
14817,The Bristal at North Hills,AH,Adult Home,03/31/2006,99 South Service Road,,North Hills,New York,11040,5162333100.0,5162333300.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-310,"Engel Burman Senior Housing at North Hills, Inc.",99 South Service Road,,North Hills,New York,11040-1055,,,,,New York,,Business Corporation,40.771042,-73.686638,"(40.771042, -73.686638)"
15398,Ultimate Care INC,LHCSA,Licensed Home Care Services Agency,04/06/2023,"250 Fulton Avenue, Suite 511",,Hempstead,New York,11550,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,7017L003,"Ultimate Care, Inc.",1000 Gates Avenue,4th Floor,Brooklyn,New York,11211,,,4th Floor,,New York,,Business Corporation,,,
6159,South Nassau Outpatient Dialysis Center,HOSP-EC,Hospital Extension Clinic,05/02/2000,3618 Oceanside Rd,,Oceanside,New York,11572,5162558000.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Mount Sinai South Nassau,527.0,2950001H,South Nassau Communities Hospital Inc,2445 Oceanside Road,,Oceanside,New York,11572,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029.0,Not for Profit Corporation,40.62318,-73.632523,"(40.62318, -73.632523)"
560,Central Island Healthcare,NH,Residential Health Care Facility - SNF,03/11/1980,825 Old Country Rd,,Plainview,New York,11803,5164330600.0,5164335512.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952308N,"Ozone Acquisition, LLC",825 Old Country Road,,Plainview,New York,11803,,,,,New York,,LLC,40.773899,-73.480408,"(40.773899, -73.480408)"
12771,"Maxim Of New York, Llc",LHCSA,Licensed Home Care Services Agency,06/04/2004,900 Merchants Concourse,Suite Ll-6,Westbury,New York,11590,5165656322.0,8777172778.0,www.maximhealthcare.com,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1121L006,"Maxim Of New York, Llc",777 Westchester Avenue,Suite 110,White Plains,New York,10604,,,Suite 110,,New York,,LLC,40.744806,-73.592075,"(40.744806, -73.592075)"
12655,"Bayada Home Health Care, Inc.",LHCSA,Licensed Home Care Services Agency,04/21/2011,700 Veterans Highway,Suite 200 & 207,Hauppauge,New York,11788,6318633700.0,6318633705.0,www.bayada.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0853L004,"Bayada Home Health Care, Inc.",825 East Gate Blvd.,Suite 201,Garden City,New York,11530,,,Suite 201,,New York,,Not for Profit Corporation,40.821848,-73.207776,"(40.821848, -73.207776)"
14832,Orchard Estate of Woodbury,AH,Adult Home,09/05/2019,900 Woodbury Road,,Woodbury,New York,11797,5164078096.0,5162619024.0,www.benchmarkseniorliving.com/senior-living/ny/woodbury#http://www.benchmarkseni,29,Nassau,5,Metropolitan Area Regional Office - New York City,,,400-F-339,"BSL Woodbury Operations, Inc.","201 Jones Road, 3rd Floor West",,Waltham,New York,2451,,,,,New York,,Business Corporation,40.797497,-73.486104,"(40.797497, -73.486104)"
13164,Amber Court At Home Lhcsa,LHCSA,Licensed Home Care Services Agency,09/11/2013,3400  Brush Hollow Road,,Westbury,New York,11590,7183794400.0,7183202442.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1875L002,"Aljud Licensed Home Care Services, Llc",650 East 104th Street,,Brooklyn,New York,11236,,,,,New York,,LLC,40.775152,-73.559516,"(40.775152, -73.559516)"
13210,"Tri-Med Home Care Services, Inc.",LHCSA,Licensed Home Care Services Agency,02/21/2013,175 Fulton Avenue,Suite 201,Hempstead,New York,11550,5162182700.0,5162182999.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1961L001,"Tri-Med Home Care Services, Inc.",175 Fulton Avenue,Suite 201,Hempstead,New York,11550,,,Suite 201,,New York,,Business Corporation,,,
528,Nassau University Medical Center,HOSP,Hospital,01/01/1901,2201 Hempstead Turnpike,,East Meadow,New York,11554,5165720123.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2950002H,Nassau Health Care Corporation,240 Old Country Road,,Mineola,New York,11501,,,,,New York,,Public Benefit Corporation,40.725353,-73.554321,"(40.725353, -73.554321)"
15319,Greenlawn Cancer Center,HOSP-EC,Hospital Extension Clinic,12/07/2021,"270 Pulaski Road, Suite D",,Greenlawn,New York,11740,3475510429.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630.0,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,,,
10443,South Shore University Hospital Pre-Surgical Testing Extension Clinic,HOSP-EC,Hospital Extension Clinic,08/17/2020,2048 Sunrise Highway,,Bay Shore,New York,11706,6319687466.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,South Shore University Hospital,924.0,5154000H,South Shore University Hospital,301 East Main Street,,Bay Shore,New York,11706,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.739167,-73.226735,"(40.739167, -73.226735)"
6871,The Hamptons Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,07/17/2006,64 County Road 39,,Southampton,New York,11968,6317021000.0,6317021491.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5126303N,"North Sea Associates, LLC",64 County Road 39,,Southampton,New York,11968,,,,,New York,,LLC,40.896629,-72.40065,"(40.896629, -72.40065)"
13565,No One Left Out Services Inc.,LHCSA,Licensed Home Care Services Agency,10/26/2020,609 Route 109,Room 2b4,West Babylon,New York,11704,6313882302.0,6314915394.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2565L001,No One Left Out Services Inc.,609 Route 109,Room 2b4,West Babylon,New York,11704,,,Room 2b4,,New York,,Business Corporation,40.713714,-73.376778,"(40.713714, -73.376778)"
10115,Crossways Park Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/19/2018,"113 Crossways Park Drive, Suite 100",,Woodbury,New York,11797,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Port Washington Dialysis Center,9926.0,2951206R,"True North Dialysis Center, LLC",1 Cisney Avenue,,Floral Park,New York,11001,,,,,New York,,LLC,40.809142,-73.48579,"(40.809142, -73.48579)"
12540,"Accredited Home Care Services, Inc.",LHCSA,Licensed Home Care Services Agency,03/22/1989,50 Clinton Street,Suite 203,Hempstead,New York,11550,5167313196.0,5167316356.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0417L001,"Accredited Home Care Services, Inc.",3000 Hempstead Tpke.,Suite 205,Levittown,New York,11756-1381,,,Suite 205,,New York,,Not for Profit Corporation,40.708214,-73.618389,"(40.708214, -73.618389)"
12716,"Ropen Health Care Services, Inc.",LHCSA,Licensed Home Care Services Agency,05/06/2003,652 Suffolk Ave,,Brentwood,New York,11717-4391,6314353682.0,6314353683.0,www.ropenhealth.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1022L001,"Ropen Health Care Services, Inc.",652 Suffolk Avenue,,Brentwood,New York,11717-4391,,,,,New York,,Business Corporation,40.780065,-73.250889,"(40.780065, -73.250889)"
6429,Comprehensive Cancer Center,HOSP-EC,Hospital Extension Clinic,08/01/2002,One South Central Avenue,,Valley Stream,New York,11581,5166323300.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Mount Sinai South Nassau,527.0,2950001H,South Nassau Communities Hospital Inc,2445 Oceanside Road,,Oceanside,New York,11572,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029.0,Not for Profit Corporation,40.667122,-73.708015,"(40.667122, -73.708015)"
880,Sun River Health Maxine S. Postal,DTC-EC,Diagnostic and Treatment Center Extension Clinic,06/22/1982,1080 Sunrise Highway,,Amityville,New York,11701,5168541001.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Sun River Health,1040.0,5901200R,"Sun River Health Care, Inc.",1037 Main Street,,Peekskill,New York,10566,,,,,New York,,Not for Profit Corporation,40.689098,-73.410042,"(40.689098, -73.410042)"
9722,"Sun River Health Martin Luther King, Jr.",DTC-EC,Diagnostic and Treatment Center Extension Clinic,09/12/2014,1556 Straight Path,,Wyandanch,New York,11798,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Sun River Health,1040.0,5901200R,"Sun River Health Care, Inc.",1037 Main Street,,Peekskill,New York,10566,,,,,New York,,Not for Profit Corporation,40.752857,-73.361282,"(40.752857, -73.361282)"
7786,Huntington Hills Center for Health and Rehabilitation,NH,Residential Health Care Facility - SNF,08/11/1999,400 South Service Road,,Melville,New York,11747,6314393000.0,6314393001.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153309N,East Northport Residential Health Care Facility Inc,400 South Service Road,,Melville,New York,11747,,,,,New York,,Business Corporation,40.781818,-73.405128,"(40.781818, -73.405128)"
7823,Park Avenue Extended Care Facility,NH,Residential Health Care Facility - SNF,10/08/1999,425 National Boulevard,,Long Beach,New York,11561,5164312600.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2902306N,"Park Avenue Operating Co., LLC",425 National Blvd,,Long Beach,New York,11561,,,,,New York,,LLC,40.590034,-73.667076,"(40.590034, -73.667076)"
913,Huntington Hospital,HOSP,Hospital,01/01/1901,270 Park Avenue,,Huntington,New York,11743,6313512200.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153000H,Huntington Hospital Association,270 Park Avenue,,Huntington,New York,11743,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.879513,-73.417442,"(40.879513, -73.417442)"
15078,The Bristal at Lake Grove,EHP,Enriched Housing Program,02/13/2015,2995 Middle Country Road,,Lake Grove,New York,11755,6316767580.0,6316767581.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-S-311,Lake Grove Senior Care LLC,67 Clinton Road,,Garden City,New York,11530,,,,,New York,,LLC,40.862206,-73.131527,"(40.862206, -73.131527)"
490,Glen Cove Hospital,HOSP,Hospital,01/01/1901,101 St Andrews Lane,,Glen Cove,New York,11542,5166747588.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2901000H,Glen Cove Hospital,St Andrews Lane,,Glen Cove,New York,11542,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.871731,-73.62159,"(40.871731, -73.62159)"
6334,Maria Regina Residence Inc,NH,Residential Health Care Facility - SNF,12/21/2001,1725 Brentwood Rd - Bldg 1,,Brentwood,New York,11717,6312734500.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154321N,Maria Regina Residence Inc,1725 Brentwood  Rd,,Brentwood,New York,11717,,,,,New York,,Not for Profit Corporation,40.772499,-73.246109,"(40.772499, -73.246109)"
15434,Ameristar Home Care Services,LHCSA,Licensed Home Care Services Agency,11/01/2022,"1601 Veterans Memorial Highway, Suite 560",,Islandia,New York,11749,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2129L003,Ameristar Homecare Services LLC,116-16 Queens Boulevard,Suite 204,Forest Hills,New York,11375,,,Suite 204,,New York,,LLC,,,
15031,Babylon Beach House Home for Adults,AH,Adult Home,11/01/1979,23 Yacht Club Road,,Babylon,New York,11702,6316693323.0,6316692571.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-131,William A. Lockwood William R. Lockwood Scott W. Lockwood Paul M. Lockwood,23 Yacht Club Road,,Babylon,New York,11702-4511,,,,,New York,,Individual,40.684699,-73.316212,"(40.684699, -73.316212)"
14827,Atria Plainview,AH,Adult Home,08/28/2000,12 Washington Avenue,,Plainview,New York,11803,5169330002.0,5169330003.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-329,"ATR New York LH, Inc.",500 N. Hurstbourne Parkway,Suite 200,Louisville,New York,40222,,,Suite 200,,New York,,Business Corporation,40.778887,-73.465931,"(40.778887, -73.465931)"
